primerid	Pr(>Chisq)	coef	FDR	gene_name	signif	diff_exp	prop_exp_X	prop_exp_Y	prop_exp_raw_X	prop_exp_raw_Y
SCMH1	0.9201399722177748	0.0040653721378709	0.9797529690244442	SCMH1		No-significant				
CHMP2B	0.9201429830867554	0.0103151086831938	0.9797529690244442	CHMP2B		No-significant				
LMCD1	0.9201857637054284	0.0045756645666659	0.9797529690244442	LMCD1		No-significant				
ANKMY2	0.92020410960237	-0.0039288811999842	0.9797529690244442	ANKMY2		No-significant				
LOC104006478	0.9202210008358412	-0.002131384492076	0.9797529690244442	LOC104006478		No-significant				
KRBA1	0.9202746623020284	0.0006429343039399	0.9797529690244442	KRBA1		No-significant				
LOC107969386	0.9202879686418476	3.936498934801566e-05	0.9797529690244442	LOC107969386		No-significant				
ULK3	0.920340907263362	0.0015737008971573	0.9797679232496034	ULK3		No-significant				
LOC107967249	0.920454173308626	0.0011925721621472	0.9797691856424708	LOC107967249		No-significant				
LOC107967374	0.920484605402864	-9.80956777742798e-06	0.9797691856424708	LOC107967374		No-significant				
P2RX2	0.92048462359961	-0.0002101878019912	0.9797691856424708	P2RX2		No-significant				
LOC112209439	0.9204976613919498	-0.0005880558683465	0.9797691856424708	LOC112209439		No-significant				
CATSPERD	0.9206052433580052	0.0069037234268957	0.9797784993519107	CATSPERD		No-significant				
CAVIN3	0.9206185278985934	0.010921490050657	0.9797784993519107	CAVIN3		No-significant				
LOC107968095	0.9206230890028216	0.0021751923461313	0.9797784993519107	LOC107968095		No-significant				
VASH2	0.9207006609299396	-0.0035399956646943	0.9798196624766408	VASH2		No-significant				
MAPK12	0.9207863159670688	-0.0021687609610443	0.97983619965085	MAPK12		No-significant				
LOC112207835	0.9208081815638544	-1.8906378487679688e-06	0.97983619965085	LOC112207835		No-significant				
CPN2	0.92083288451627	-0.0002940825209695	0.97983619965085	CPN2		No-significant				
LOC100615890	0.9209153399302552	-0.0027961607196352	0.9798586245704668	LOC100615890		No-significant				
PDGFRA	0.9209643382426398	-0.0009220392589072	0.9798586245704668	PDGFRA		No-significant				
PLEKHA1	0.9209997531636372	-0.0018925384095664	0.9798586245704668	PLEKHA1		No-significant				
DPYD	0.9210682027487932	-0.0001847761180027	0.9798586245704668	DPYD		No-significant				
NHP2	0.9210968917323042	0.0055039936085979	0.9798586245704668	NHP2		No-significant				
LOC107974773	0.9211373165288091	-0.0044354051557711	0.9798586245704668	LOC107974773		No-significant				
LOC107969399	0.921151856973931	0.0011781965161852	0.9798586245704668	LOC107969399		No-significant				
LOC107975178	0.9211703245893352	-0.0010897951765683	0.9798586245704668	LOC107975178		No-significant				
IBSP	0.9212040197017678	-7.780044064361127e-05	0.9798586245704668	IBSP		No-significant				
SLC25A34	0.9214192939370662	0.0003894123243522	0.9800462176504928	SLC25A34		No-significant				
COX7A2L	0.9215370942634294	0.0122515785825064	0.9800462176504928	COX7A2L		No-significant				
RBM46	0.9215580898244636	0.0098653692741426	0.9800462176504928	RBM46		No-significant				
BZW2	0.9216180913576516	0.0040244425575511	0.9800462176504928	BZW2		No-significant				
PCOLCE2	0.9216405942482232	-0.0016530885273711	0.9800462176504928	PCOLCE2		No-significant				
DPYSL4	0.921645940388638	-0.0021112978034881	0.9800462176504928	DPYSL4		No-significant				
USP54	0.9217008843450218	-0.0111938710029829	0.9800462176504928	USP54		No-significant				
STARD5	0.9217243916143308	-0.000176082419078	0.9800462176504928	STARD5		No-significant				
LYSMD1	0.9217305110667328	-0.0005641273384574	0.9800462176504928	LYSMD1		No-significant				
VAX2	0.9220103162207126	0.0010294202925612	0.9802660466159164	VAX2		No-significant				
NUDT13	0.9220150831440196	-3.089951167894317e-05	0.9802660466159164	NUDT13		No-significant				
LOC112204426	0.9220957583978812	-0.0086217604140671	0.9802830631519808	LOC112204426		No-significant				
LOC740222	0.9221089134452404	-0.0044677824376681	0.9802830631519808	LOC740222		No-significant				
SLC24A3	0.9221848304501832	0.0007532727900998	0.9803219189254638	SLC24A3		No-significant				
SULT1A2	0.9223030466117128	-0.0014315196745946	0.9803219189254638	SULT1A2		No-significant				
ABCA2	0.922328220544996	0.0012590735829368	0.9803219189254638	ABCA2		No-significant				
ART5	0.9223308609713848		0.9803219189254638	ART5		No-significant				
LOC112204397	0.9223400334380496	-0.0009815512858225	0.9803219189254638	LOC112204397		No-significant				
LOC465383	0.9224036028515616	-0.0056110898253623	0.9803454266321734	LOC465383		No-significant				
LOC107970282	0.9224399806640616	-0.0002261805366959	0.9803454266321734	LOC107970282		No-significant				
PRKD1	0.9225293207418048	0.0049986133400291	0.9803792011532468	PRKD1		No-significant				
TCF7	0.9225792101524538	-0.0009894358727521	0.9803792011532468	TCF7		No-significant				
LOC104001465	0.9225885091195626	-0.0009976932364999	0.9803792011532468	LOC104001465		No-significant				
LOC104003772	0.9226807573178682	0.0008060550126254	0.9804358713662789	LOC104003772		No-significant				
LOC107975936	0.9227687999370112	0.0009997598868261	0.9804880681603269	LOC107975936		No-significant				
ONECUT3	0.9228665492822484	0.0001948520804515	0.9804994550293464	ONECUT3		No-significant				
TMEM33	0.9228925161906144	-0.0254813922344084	0.9804994550293464	TMEM33		No-significant				
PARS2	0.9228962796783052	-0.0067652820843881	0.9804994550293464	PARS2		No-significant				
CD276	0.9231090536845316	0.0014509039145617	0.9806841513271504	CD276		No-significant				
LOC104003445	0.9232402717896024	-0.0001110844876312	0.9807247653956204	LOC104003445		No-significant				
GALT	0.923250471836602	-0.0001093297918759	0.9807247653956204	GALT		No-significant				
CLCN3	0.9232640733614852	-0.0022136284105701	0.9807247653956204	CLCN3		No-significant				
LOC104001402	0.923303143734252	-0.0174147111984019	0.9807249144897447	LOC104001402		No-significant				
LOC112204151	0.9233468285347862	0.0063430047266337	0.9807265919693192	LOC112204151		No-significant				
LOC104007554	0.923409536942213	0.0045926361870357	0.9807265919693192	LOC104007554		No-significant				
LOC104004575	0.923494965537284	-0.0038200056494776	0.9807265919693192	LOC104004575		No-significant				
LOC107967107	0.923505358905828	-8.10576024072758e-05	0.9807265919693192	LOC107967107		No-significant				
MMP11	0.92352070659403	0.0007166794096924	0.9807265919693192	MMP11		No-significant				
LOC107975370	0.9236094371035528	-0.0082653688820575	0.9807265919693192	LOC107975370		No-significant				
LOC107974720	0.9236566073356216	0.0003184506589486	0.9807265919693192	LOC107974720		No-significant				
DNAJB12	0.9236697781895208	0.0049279454256008	0.9807265919693192	DNAJB12		No-significant				
LOC100616520	0.923684900513056	0.000557542442444	0.9807265919693192	LOC100616520		No-significant				
GANAB	0.9236940238034312	-0.0028490321247664	0.9807265919693192	GANAB		No-significant				
LOC107973497	0.923743753145818	0.0004951258388393	0.9807380575374848	LOC107973497		No-significant				
LOC107968742	0.9238629591264604	0.0001483365532283	0.9807618809992354	LOC107968742		No-significant				
ARFGEF2	0.9238657942250592	-0.0090679829076245	0.9807618809992354	ARFGEF2		No-significant				
LOC107967043	0.9238829865827586	-0.0094822570780205	0.9807618809992354	LOC107967043		No-significant				
LOC107967482	0.9240237230413072	0.0001897384180483	0.980766483798903	LOC107967482		No-significant				
LOC104002412	0.9240383192711396	0.0001466194065823	0.980766483798903	LOC104002412		No-significant				
PROM2	0.9241083255331202	2.835672539149131e-05	0.980766483798903	PROM2		No-significant				
LOC107968000	0.9241109429534264	0.0056538932882647	0.980766483798903	LOC107968000		No-significant				
LOC741272	0.9241429646359536	0.0002064448661325	0.980766483798903	LOC741272		No-significant				
FGF23	0.9241509900529796	-0.0002043400320864	0.980766483798903	FGF23		No-significant				
LOC107968071	0.9241598440940918	0.0004258511846482	0.980766483798903	LOC107968071		No-significant				
LOC104008315	0.9242198186141364	0.0776326740320964	0.9807888146310848	LOC104008315		No-significant				
LOC112205901	0.9245547929959907	-7.991463249095045e-05	0.980953793450386	LOC112205901		No-significant				
ZNF257	0.9245931806022292	0.0021644109770024	0.980953793450386	ZNF257		No-significant				
PSAT1	0.9246059118344832	-0.0041903111675964	0.980953793450386	PSAT1		No-significant				
LOC112208138	0.9246195610777894	-0.0385748902874329	0.980953793450386	LOC112208138		No-significant				
PLD6	0.9246531967199288	0.0042736104106235	0.980953793450386	PLD6		No-significant				
LOC112209807	0.9246646133141634	0.001400223730161	0.980953793450386	LOC112209807		No-significant				
ATP2B2	0.9246776261854486	-0.0007702711230416	0.980953793450386	ATP2B2		No-significant				
TRIM8	0.9246867947390568	0.0097765684450321	0.980953793450386	TRIM8		No-significant				
RAB43	0.9247533939824912	0.0027849163043868	0.9809597705033172	RAB43		No-significant				
SUV39H1	0.9248140570585508	-0.0011406111981556	0.9809597705033172	SUV39H1		No-significant				
TM6SF2	0.9248585747735156	0.0001082871080496	0.9809597705033172	TM6SF2		No-significant				
COG2	0.9248618278479688	0.0064581142755114	0.9809597705033172	COG2		No-significant				
SNX17	0.9249251416514612	0.0026531177483753	0.9809597705033172	SNX17		No-significant				
PHACTR1	0.9249707974640248	-0.0010024571488912	0.9809597705033172	PHACTR1		No-significant				
LOC107967416	0.9249963736842108	-0.0004109841499625	0.9809597705033172	LOC107967416		No-significant				
ADGRF2	0.925003943645058	-0.0017525064676259	0.9809597705033172	ADGRF2		No-significant				
LOC112209501	0.9251323531300176	-0.001378439128861	0.9810546489329603	LOC112209501		No-significant				
LOC107968301	0.9252833123935434	5.615586230362207e-06	0.9811689114734607	LOC107968301		No-significant				
LOC107975996	0.9253602326016284	0.002598695713269	0.9811689114734607	LOC107975996		No-significant				
LOC107976436	0.9253873935262632	0.0013705635689737	0.9811689114734607	LOC107976436		No-significant				
CORO6	0.9253958930060904		0.9811689114734607	CORO6		No-significant				
LOC112208612	0.9255051780363835	-2.0178551852474876e-05	0.9812232959505512	LOC112208612		No-significant				
AGL	0.92552508567708	0.0004569407569832	0.9812232959505512	AGL		No-significant				
MYPOP	0.925585396228719	-0.0007843087621205	0.98122681267128	MYPOP		No-significant				
LOC100614170	0.9256063026484718	-0.0015548746128598	0.98122681267128	LOC100614170		No-significant				
SYTL2	0.9257821563762044	-0.0050174547922319	0.9813090529107013	SYTL2		No-significant				
LOC107969335	0.9258274342388416	0.0003609282348487	0.9813090529107013	LOC107969335		No-significant				
LOC104006968	0.9258323992237288	-0.0044496060249083	0.9813090529107013	LOC104006968		No-significant				
LOC104002137	0.9258396939338498	-0.0043014392665346	0.9813090529107013	LOC104002137		No-significant				
ZNF334	0.9259696710652724	0.004418416154986	0.9814055262516868	ZNF334		No-significant				
ATF6B	0.9260503850910368	0.0147947910378151	0.9814131239901912	ATF6B		No-significant				
GCFC2	0.926083902894738	0.0098285072522908	0.9814131239901912	GCFC2		No-significant				
ZC2HC1A	0.9261188546210628	0.0053648050588162	0.9814131239901912	ZC2HC1A		No-significant				
LOC107976811	0.926191174159144	0.0001236166633479	0.9814131239901912	LOC107976811		No-significant				
LOC107966494	0.9261922914180306	4.9576126498383614e-05	0.9814131239901912	LOC107966494		No-significant				
LHFPL5	0.9262325955849612	0.0004991489518324	0.9814131239901912	LHFPL5		No-significant				
DNAH5	0.92624954096502	-0.0001083383855078	0.9814131239901912	DNAH5		No-significant				
ZNF180	0.9263283054627108	-0.0003823029382404	0.981455300131077	ZNF180		No-significant				
SIRT5	0.9264798022190884	0.0016267143057764	0.9814756360634984	SIRT5		No-significant				
MARCH7	0.9265556249292772	0.0142127160699285	0.9814756360634984	MARCH7		No-significant				
ZDHHC5	0.9266209825206044	0.0087747372076743	0.9814756360634984	ZDHHC5		No-significant				
SLC12A4	0.926635104577468	0.0013249743625225	0.9814756360634984	SLC12A4		No-significant				
RRAGD	0.9266461779432256	-0.0019538057981224	0.9814756360634984	RRAGD		No-significant				
TXN2	0.9266619534058886	0.0008002568144575	0.9814756360634984	TXN2		No-significant				
ITK	0.9266790320287877	-0.0015796047575223	0.9814756360634984	ITK		No-significant				
TNFSF4	0.9267568464681876	0.012328382782218	0.9814756360634984	TNFSF4		No-significant				
SLC39A5	0.9267679226016368	7.292641795513945e-05	0.9814756360634984	SLC39A5		No-significant				
LINGO3	0.9268016876758248	-0.0016434675785036	0.9814756360634984	LINGO3		No-significant				
LOC104006007	0.9268599064336	0.0002526865030566	0.9814756360634984	LOC104006007		No-significant				
ZC3H4	0.9268949461574338	0.005497360896815	0.9814756360634984	ZC3H4		No-significant				
KLHL24	0.926900973778208	-0.0082050102534098	0.9814756360634984	KLHL24		No-significant				
LOC104005850	0.9269136016916056	-0.0002063914251904	0.9814756360634984	LOC104005850		No-significant				
ZMAT2	0.9269318963648282	0.0063657645854533	0.9814756360634984	ZMAT2		No-significant				
CREG2	0.9271017341024088	-7.69437624851719e-05	0.9816142094526912	CREG2		No-significant				
ZNF324B	0.9271828540172226	0.0021899270318361	0.9816586481870728	ZNF324B		No-significant				
LOC107967653	0.9272668142790316	-0.0004626121962894	0.9816586481870728	LOC107967653		No-significant				
RHOBTB2	0.9272880836127604	-0.00029569560894	0.9816586481870728	RHOBTB2		No-significant				
LOC107974300	0.9273149335222574	1.6271262657388173e-05	0.9816586481870728	LOC107974300		No-significant				
LOC112205258	0.9273707210674672	0.0003761232641703	0.9816586481870728	LOC112205258		No-significant				
LOC107967817	0.9273775074707902	-0.0012279257920768	0.9816586481870728	LOC107967817		No-significant				
EIF4G3	0.9275224165039256	-0.0087419166956694	0.9817296804066448	EIF4G3		No-significant				
LOC107970658	0.9275225517370016	-0.0022316679961361	0.9817296804066448	LOC107970658		No-significant				
LOC748339	0.927712780526743	-0.0023078710614713	0.981889772583384	LOC748339		No-significant				
MLPH	0.9279243059198026	0.0004217429278256	0.9819422218287106	MLPH		No-significant				
LOC104004732	0.927945736809	0.0013659711389215	0.9819422218287106	LOC104004732		No-significant				
LOC107976251	0.9279833589992672	-0.0001755344290719	0.9819422218287106	LOC107976251		No-significant				
LOC107975692	0.9280679905827895	0.0017702214547382	0.9819422218287106	LOC107975692		No-significant				
NR2C1	0.9280748301651298	-9.742880196259018e-05	0.9819422218287106	NR2C1		No-significant				
ADAM22	0.9280967655293398	0.0002320706830948	0.9819422218287106	ADAM22		No-significant				
EID2B	0.9281803510464256	0.0181200582469994	0.9819422218287106	EID2B		No-significant				
TNFRSF19	0.9281804153419946	-0.0001958592276562	0.9819422218287106	TNFRSF19		No-significant				
ZNF439	0.928289941610335	-5.795345506353586e-05	0.9819422218287106	ZNF439		No-significant				
UNC5B	0.9284010588460438	-0.0002721665700918	0.9819422218287106	UNC5B		No-significant				
FAM81B	0.928419384360457	-0.0014192862922115	0.9819422218287106	FAM81B		No-significant				
CPSF4L	0.9284194215166308	0.0009304106261221	0.9819422218287106	CPSF4L		No-significant				
LOC112207402	0.9284309101597072	0.0002476639452176	0.9819422218287106	LOC112207402		No-significant				
FAM131B	0.9284503301576752	0.0017464383867735	0.9819422218287106	FAM131B		No-significant				
KCTD9	0.9285026333408712	0.0266508919947547	0.9819422218287106	KCTD9		No-significant				
ELAC1	0.92852345980328	0.0003701490798406	0.9819422218287106	ELAC1		No-significant				
LOC107969083	0.9285535461965724	0.002518078354736	0.9819422218287106	LOC107969083		No-significant				
FAM13B	0.9285546870716982	-0.0118896167390074	0.9819422218287106	FAM13B		No-significant				
LOC107967994	0.9285595964273804	3.9384600700691176e-05	0.9819422218287106	LOC107967994		No-significant				
RRN3	0.9285786872459152	0.0045262421835625	0.9819422218287106	RRN3		No-significant				
MFSD4A	0.92858088086001	9.606598993625569e-05	0.9819422218287106	MFSD4A		No-significant				
AGAP2	0.928693863821876	-0.0001660078377493	0.9820204758814935	AGAP2		No-significant				
LOC107969956	0.9287600910130044	6.428258154781048e-05	0.982049284902397	LOC107969956		No-significant				
RIOX2	0.9289192876872712	-0.0030494443082627	0.9821499296391432	RIOX2		No-significant				
PAPSS2	0.9289332475989148	0.0006660567511586	0.9821499296391432	PAPSS2		No-significant				
GRIA1	0.9289762799520108	0.0022837318250367	0.9821542070065072	GRIA1		No-significant				
ISG20	0.9291777825915568	0.0058614427350421	0.9823260186766756	ISG20		No-significant				
OPRPN	0.9292251943423132	9.582911900106526e-05	0.9823349179971276	OPRPN		No-significant				
TMED4	0.9293307824526772	0.0093033331042149	0.9823717009708904	TMED4		No-significant				
NME6	0.9293561622168304	-0.0027587106973719	0.9823717009708904	NME6		No-significant				
PSPH	0.9293769748030816	-0.0004259200570857	0.9823717009708904	PSPH		No-significant				
COQ3	0.929440499526274	0.0020903740867769	0.982397627929256	COQ3		No-significant				
ETHE1	0.9296001392118304	-0.0217646750700733	0.9825251397954448	ETHE1		No-significant				
TSPOAP1	0.9296658656397044	-0.0031139470334691	0.9825533850979792	TSPOAP1		No-significant				
LOC107969963	0.9297265763686284	-0.0010297150203776	0.9825759754208836	LOC107969963		No-significant				
AGRN	0.9298039452610184	9.529973863148072e-05	0.9825759754208836	AGRN		No-significant				
MAP4K5	0.9298042504786616	-0.0099623794591305	0.9825759754208836	MAP4K5		No-significant				
CEP44	0.9298482894297564	0.0180050533384096	0.9825812964477528	CEP44		No-significant				
LOC464350	0.929999709957278	6.240355697034999e-07	0.9827000836057106	LOC464350		No-significant				
LOC737302	0.930092993424008	-0.0006349280417823	0.9827574318571266	LOC737302		No-significant				
SLC26A4	0.9302254292136108	0.0116820780272987	0.982856142798695	SLC26A4		No-significant				
MTHFD2L	0.9303620012159554	-0.0129823150973804	0.9828955964691906	MTHFD2L		No-significant				
C8H8orf37	0.9303626521572662	0.0210537994195375	0.9828955964691906	C8H8orf37		No-significant				
ZNF865	0.930396628321498	0.0002268719222126	0.9828955964691906	ZNF865		No-significant				
ENO2	0.9304188349079386	-0.0078725247355818	0.9828955964691906	ENO2		No-significant				
MMP25	0.9304922232926838	0.0006963905218094	0.982918105959682	MMP25		No-significant				
MAL2	0.9305836914529814	-0.0042660462001983	0.982918105959682	MAL2		No-significant				
LOC107976733	0.9306476845452056	0.0017917205412396	0.982918105959682	LOC107976733		No-significant				
LOC107973862	0.9306641077456238	0.0015361607001507	0.982918105959682	LOC107973862		No-significant				
LOC107973101	0.9306694206408964	0.0273798233016416	0.982918105959682	LOC107973101		No-significant				
ESR2	0.93067424505622	0.0102762828016861	0.982918105959682	ESR2		No-significant				
GHRHR	0.9307395265516064	-0.0002026628314657	0.9829458435854812	GHRHR		No-significant				
PTPN5	0.9308562836665945	0.0005690874602147	0.983027939556858	PTPN5		No-significant				
LOC107975199	0.9309136997013135	0.0030197127510721	0.98304683838727	LOC107975199		No-significant				
TPM2	0.9309522238569824	0.0020953404286925	0.98304683838727	TPM2		No-significant				
OTOP1	0.9310835821387846	0.0002624286982907	0.983144337381183	OTOP1		No-significant				
LOC107970204	0.93117727115201	-4.596953411185435e-05	0.98320205435523	LOC107970204		No-significant				
LOC107975697	0.9312397732213452	0.0040449608433049	0.9832268385160154	LOC107975697		No-significant				
LOC104006969	0.9313896546949444	-7.712423836100123e-05	0.9832437254093098	LOC104006969		No-significant				
LOC471909	0.9314282703925196	-0.1436661131564544	0.9832437254093098	LOC471909		No-significant				
TERF1	0.9314399789692046	0.008764027610672	0.9832437254093098	TERF1		No-significant				
LOC107969086	0.9314694958670144	0.0002541608438233	0.9832437254093098	LOC107969086		No-significant				
AGER	0.9314983231507418	-3.154376988869238e-05	0.9832437254093098	AGER		No-significant				
SARS2	0.9315017605746218	0.0010486707903857	0.9832437254093098	SARS2		No-significant				
ANP32E	0.931528977228644	0.0019300953999587	0.9832437254093098	ANP32E		No-significant				
L3MBTL3	0.9316094619965728	0.0021206990453829	0.9832828114291876	L3MBTL3		No-significant				
MAGEB16	0.9316440705780914	-0.0002615391547042	0.9832828114291876	MAGEB16		No-significant				
MINDY3	0.9320240498365038	-0.0075288666409999	0.9836165515208052	MINDY3		No-significant				
TARBP1	0.9320547630478436	-0.0017211409495581	0.9836165515208052	TARBP1		No-significant				
LOC104006106	0.9321180387693409	-0.000168555630072	0.9836165515208052	LOC104006106		No-significant				
SRSF3	0.9322055820735252	-0.0034806744117419	0.9836165515208052	SRSF3		No-significant				
NADSYN1	0.9322290116693784	-0.0049303234817616	0.9836165515208052	NADSYN1		No-significant				
LOC104006913	0.9322385970919824	0.0003798850791518	0.9836165515208052	LOC104006913		No-significant				
LOC100608090	0.9322786073654056		0.9836165515208052	LOC100608090		No-significant				
LOC107971108	0.932320627500292	-6.772647950721068e-06	0.9836165515208052	LOC107971108		No-significant				
RWDD2A	0.9323640005533425	-0.0030745700850437	0.9836165515208052	RWDD2A		No-significant				
LYST	0.932422362045202	-0.0063589525649463	0.9836165515208052	LYST		No-significant				
MYO10	0.9324822734677156	-0.0024341280461369	0.9836165515208052	MYO10		No-significant				
SNRPB2	0.93253017718345	0.0148849585769457	0.9836165515208052	SNRPB2		No-significant				
HERPUD1	0.932595456594515	0.0017862126985181	0.9836165515208052	HERPUD1		No-significant				
LOC104003463	0.9326310652180966	-0.0001268166446746	0.9836165515208052	LOC104003463		No-significant				
CCDC138	0.9327150223273204	0.001600651792678	0.9836165515208052	CCDC138		No-significant				
AMZ1	0.932745408942986	-0.000323453444961	0.9836165515208052	AMZ1		No-significant				
LOC112207673	0.9327667776686484	-0.0058919276998786	0.9836165515208052	LOC112207673		No-significant				
TNIP1	0.9327697995189675	0.0014182966536369	0.9836165515208052	TNIP1		No-significant				
LOC104001418	0.9327700711213608	0.0001386804194399	0.9836165515208052	LOC104001418		No-significant				
SEMA4F	0.93277196581486	0.0002970437412918	0.9836165515208052	SEMA4F		No-significant				
GNA11	0.9328674754865118	-0.0022182929993712	0.9836165515208052	GNA11		No-significant				
SMAD3	0.9328783882230468	0.0005197307483978	0.9836165515208052	SMAD3		No-significant				
LOC107975008	0.932890367726172	0.0003040567903885	0.9836165515208052	LOC107975008		No-significant				
SYNRG	0.9329328295230968	-0.0008947029289399	0.9836165515208052	SYNRG		No-significant				
CRTAP	0.9329364037011002	0.0009841858302783	0.9836165515208052	CRTAP		No-significant				
LOC747834	0.9331037768454185	0.010742368548828	0.9837099716547894	LOC747834		No-significant				
LOC107969122	0.933140897739763	-0.0039207502349056	0.9837099716547894	LOC107969122		No-significant				
FADS6	0.9331421559477016	-0.0002110832632067	0.9837099716547894	FADS6		No-significant				
LOC107967251	0.9332625760699182	0.0001830242404018	0.9837957492825082	LOC107967251		No-significant				
GRIK3	0.9333145908677284	0.0002185489578145	0.9838094134959544	GRIK3		No-significant				
LOC112204981	0.9334201318850932	0.006914555394313	0.9838794963367896	LOC112204981		No-significant				
STX8	0.933690162293314	0.0108482261262257	0.9841229475123704	STX8		No-significant				
LOC735377	0.9337330367432732	-0.0001666659666269	0.984126962665741	LOC735377		No-significant				
LOC107974416	0.9338153420104218	-0.000518402488749	0.984139013761571	LOC107974416		No-significant				
EMX1	0.9339135313230538	-0.011428792160606	0.984139013761571	EMX1		No-significant				
LOC112206653	0.9339557116558947	-8.903537362760843e-05	0.984139013761571	LOC112206653		No-significant				
ASB11	0.9340237471413864	-0.0001557329835952	0.984139013761571	ASB11		No-significant				
LOC107967270	0.9340545179064784	-0.0001976340917077	0.984139013761571	LOC107967270		No-significant				
LOC107974477	0.934097113658628	0.0001137825476359	0.984139013761571	LOC107974477		No-significant				
LOC104003395	0.9341133255713272	0.005761632331706	0.984139013761571	LOC104003395		No-significant				
GALC	0.9341503515086198	-0.0094335251637973	0.984139013761571	GALC		No-significant				
LOC107968330	0.9341938945055864	-0.0466132528481244	0.984139013761571	LOC107968330		No-significant				
BRINP3	0.9342290559571405	0.0183382010586974	0.984139013761571	BRINP3		No-significant				
TNPO1	0.934262441589382	0.0131136480787676	0.984139013761571	TNPO1		No-significant				
TRNP1	0.9342646247850545	-0.0024775211932627	0.984139013761571	TRNP1		No-significant				
LOC104004269	0.9342785900541296	-2.291352296209766e-05	0.984139013761571	LOC104004269		No-significant				
LOC100608412	0.9342913882630094	0.0010856789114963	0.984139013761571	LOC100608412		No-significant				
SAMD4B	0.9343776898409843	-0.000610984991626	0.9841887679254956	SAMD4B		No-significant				
MRPL39	0.9344691056457004	0.0025076377865782	0.9842439045667064	MRPL39		No-significant				
LHX1	0.9345594511197804	0.0051331797845743	0.9842661020570264	LHX1		No-significant				
LOC112204176	0.934568321737221	4.7643259112314495e-05	0.9842661020570264	LOC112204176		No-significant				
LOC107974934	0.9346128268508396	7.25625102126436e-05	0.9842718253428512	LOC107974934		No-significant				
ZNF184	0.9346831927705316	-0.0012522886079478	0.984291927089014	ZNF184		No-significant				
THSD4	0.934730345300704	-0.0053127373581816	0.984291927089014	THSD4		No-significant				
C11H11orf65	0.9347491292345812	-0.0082157509831851	0.984291927089014	C11H11orf65		No-significant				
LOC107973923	0.9348889907253952	-0.0001991895307324	0.98439805451846	LOC107973923		No-significant				
LOC104004861	0.9351453955333728	0.0032830745564261	0.9846259994101484	LOC104004861		No-significant				
GPBAR1	0.9351836411514218	0.0002903464328256	0.9846259994101484	GPBAR1		No-significant				
LOC107969859	0.9353969177220164	0.0009250949169861	0.984809392813985	LOC107969859		No-significant				
ARSK	0.9354737478818788	-0.0002790072263773	0.9848382679734204	ARSK		No-significant				
LOC107976732	0.9355025306686232	-0.0025114327144414	0.9848382679734204	LOC107976732		No-significant				
LOC101059676	0.9356249605273738	-0.0038774823935179	0.9849259958048387	LOC101059676		No-significant				
LOC107973846	0.935805514558786	-0.0011367377105248	0.9850739310728884	LOC107973846		No-significant				
ZNF396	0.935960869172241	0.0071791020386561	0.9850739310728884	ZNF396		No-significant				
ZNF703	0.9359765973695128	0.0125869827449239	0.9850739310728884	ZNF703		No-significant				
MLXIPL	0.93600333211936	0.0203703494392046	0.9850739310728884	MLXIPL		No-significant				
MUC19	0.9361009547563168	-0.0049095426601217	0.9850739310728884	MUC19		No-significant				
ANXA1	0.9361399986280694	-0.0002455943763284	0.9850739310728884	ANXA1		No-significant				
FYB2	0.9361441906539998	-0.0023912652547165	0.9850739310728884	FYB2		No-significant				
FAM111B	0.9362200267188596	-6.789732354905315e-05	0.9850739310728884	FAM111B		No-significant				
PCDHGA5	0.9362512753605994	-0.0021867327246461	0.9850739310728884	PCDHGA5		No-significant				
GNAL	0.9362777689803856	0.0033820789675417	0.9850739310728884	GNAL		No-significant				
CYP26A1	0.9362869023466271	-0.0001725135538087	0.9850739310728884	CYP26A1		No-significant				
LOC104006792	0.9363390995359574	0.0009598495717269	0.9850739310728884	LOC104006792		No-significant				
LOC107966776	0.936377159909698	-0.0047703175270924	0.9850739310728884	LOC107966776		No-significant				
RCAN1	0.9364177909930236	0.0002207744005665	0.9850739310728884	RCAN1		No-significant				
FRMD4A	0.9364437931497546	-0.0058106475451649	0.9850739310728884	FRMD4A		No-significant				
CARTPT	0.9364604831218344	-0.0038991982374776	0.9850739310728884	CARTPT		No-significant				
HGD	0.9365015188741432	0.0005359936667591	0.9850739310728884	HGD		No-significant				
LOC100608646	0.9365361838393568	-0.034953356355342	0.9850739310728884	LOC100608646		No-significant				
LOC101059176	0.93654687053649		0.9850739310728884	LOC101059176		No-significant				
LOC104003533	0.936550561352722	-5.756542392398119e-05	0.9850739310728884	LOC104003533		No-significant				
MRPS18C	0.9366087657135364	0.0007655888251743	0.9850739310728884	MRPS18C		No-significant				
LOC112205882	0.9366617213248334	0.0051600424818459	0.9850739310728884	LOC112205882		No-significant				
LOC104005240	0.9366916259469528	0.0089747907571132	0.9850739310728884	LOC104005240		No-significant				
KBTBD3	0.9367039543843696	0.0019863378842143	0.9850739310728884	KBTBD3		No-significant				
TXNRD2	0.9368325875307156	-0.0066747890101302	0.9851283926998732	TXNRD2		No-significant				
LOC107967937	0.9368339514096083	-0.0038414850973691	0.9851283926998732	LOC107967937		No-significant				
LOC107974606	0.9368826952771584	0.003769372399065	0.985130098515298	LOC107974606		No-significant				
ZBTB43	0.936926045729513	-0.0006201471456491	0.985130098515298	ZBTB43		No-significant				
